"Appropriation Bill 5","AS","CBMS-R Approp Type Mapping","A001"
"Appropriation Bill 5","AS","disabled","Y"
"Appropriation Bill 6 - New Administered Expenses","AA","description","Appropriation Bill 6 - New Administered Expenses"
"Appropriation Bill 6 - New Administered Expenses","AS","CBMS-R Approp Item Mapping","A002-00007-05003"
"Appropriation Bill 6 - New Administered Expenses","AS","CBMS-R Approp Type Mapping","A002"
"Appropriation Bill 6 - New Administered Expenses","AS","disabled","Y"
"Appropriation Bill 6 - SPP","AA","description","Appropriation Bill 6 - SPP"
"Appropriation Bill 6 - SPP","AS","CBMS-R Approp Item Mapping","A002-00007-05002"
"Appropriation Bill 6 - SPP","AS","CBMS-R Approp Type Mapping","A002"
"Appropriation Bill 6 - SPP","AS","disabled","Y"
"Appropriation Type - Unallocated","AA","description","Appropriation Type - Unallocated"
"Appropriation Type - Unallocated","AS","CBMS-R Approp Item Mapping","A010-00014-01436"
"Appropriation Type - Unallocated","AS","CBMS-R Approp Type Mapping","A010"
"Appropriation Type - Unallocated","AS","disabled","Y"
"Bill 2 - Non Operating - Administered Assets and Liabilities","AA","description","Bill 2 - Non Operating - Administered Assets and Liabilities"
"Bill 2 - Non Operating - Administered Assets and Liabilities","AS","CBMS-R Approp Item Mapping","A002-00005-05005"
"Bill 2 - Non Operating - Administered Assets and Liabilities","AS","CBMS-R Approp Type Mapping","A002"
"Bill 2 - Non Operating - Administered Assets and Liabilities","AS","disabled","Y"
"Bill 2 - Non Operating - Equity Injection","AA","description","Bill 2 - Non Operating - Equity Injection"
"Bill 2 - Non Operating - Equity Injection","AS","CBMS-R Approp Item Mapping","A002-00005-05004"
"Bill 2 - Non Operating - Equity Injection","AS","CBMS-R Approp Type Mapping","A002"
"Bill 2 - Non Operating - Equity Injection","AS","disabled","Y"
"Bill 2 - Non Operating - Loan","AA","description","Bill 2 - Non Operating - Loan"
"Bill 2 - Non Operating - Loan","AS","CBMS-R Approp Item Mapping","A002-00005-05007"
"Bill 2 - Non Operating - Loan","AS","CBMS-R Approp Type Mapping","A002"
"Bill 2 - Non Operating - Loan","AS","disabled","Y"
"Bill 2 - Non Operating - Previous Years Outputs","AA","description","Bill 2 - Non Operating - Previous Years Outputs"
"Bill 2 - Non Operating - Previous Years Outputs","AS","disabled","Y"
"Bill 4 - Non Operating - Administered Assets and Liabilities","AA","description","Bill 4 - Non Operating - Administered Assets and Liabilities"
"Bill 4 - Non Operating - Administered Assets and Liabilities","AS","CBMS-R Approp Item Mapping","A002-00006-05005"
"Bill 4 - Non Operating - Administered Assets and Liabilities","AS","CBMS-R Approp Type Mapping","A002"
"Bill 4 - Non Operating - Administered Assets and Liabilities","AS","disabled","Y"
"Bill 4 - Non Operating - Equity Injection","AA","description","Bill 4 - Non Operating - Equity Injection"
"Bill 4 - Non Operating - Equity Injection","AS","CBMS-R Approp Item Mapping","A002-00006-05004"
"Bill 4 - Non Operating - Equity Injection","AS","CBMS-R Approp Type Mapping","A002"
"Bill 4 - Non Operating - Equity Injection","AS","disabled","Y"
"Bill 4 - Non Operating - Loan","AA","description","Bill 4 - Non Operating - Loan"
"Bill 4 - Non Operating - Loan","AS","CBMS-R Approp Item Mapping","A002-00006-05007"
"Bill 4 - Non Operating - Loan","AS","CBMS-R Approp Type Mapping","A002"
"Bill 4 - Non Operating - Loan","AS","disabled","Y"
"Bill 4 - Non Operating - Previous Years Outputs","AA","description","Bill 4 - Non Operating - Previous Years Outputs"
