"1415","AA","description","States Grants -  SAISO - Government"
"1415","AA","code and description","1415 - States Grants -  SAISO - Government"
"1416","AS","disabled","Y"
"1416","AA","description","States Grants - Capital - Government"
"1416","AA","code and description","1416 - States Grants - Capital - Government"
"1417","AS","disabled","Y"
"1417","AA","description","States Grants - Capital - Non-Government"
"1417","AA","code and description","1417 - States Grants - Capital - Non-Government"
"1418","AS","disabled","Y"
"1418","AA","description","States Grants - Country Areas - Government"
"1418","AA","code and description","1418 - States Grants - Country Areas - Government"
"1419","AS","disabled","Y"
"1419","AA","description","States Grants - Country Areas - Non-Government"
"1419","AA","code and description","1419 - States Grants - Country Areas - Non-Government"
"1420","AS","disabled","Y"
"1420","AA","description","States Grants - ESL New Arrivals - Government"
"1420","AA","code and description","1420 - States Grants - ESL New Arrivals - Government"
"1421","AS","disabled","Y"
"1421","AA","description","States Grants - ESL New Arrivals - Non-Government"
"1421","AA","code and description","1421 - States Grants - ESL New Arrivals - Non-Government"
"1422","AS","disabled","Y"
"1422","AA","description","States Grants - Languages other than English - Government"
"1422","AA","code and description","1422 - States Grants - Languages other than English - Government"
"1423","AS","disabled","Y"
"1423","AA","description","States Grants - Languages other than English - Non-Government"
"1423","AA","code and description","1423 - States Grants - Languages other than English - Non-Government"
"1424","AS","disabled","Y"
"1424","AA","description","States Grants - Recurrent - Government"
"1424","AA","code and description","1424 - States Grants - Recurrent - Government"
"1425","AS","disabled","Y"
"1425","AA","description","States Grants - Recurrent - Non-Government"
"1425","AA","code and description","1425 - States Grants - Recurrent - Non-Government"
"1426","AS","disabled","Y"
"1426","AA","description","States Grants - SAISO - Non-Government"
"1426","AA","code and description","1426 - States Grants - SAISO - Non-Government"
"1427","AS","disabled","Y"
"1427","AA","description","States Grants - Special Education for Non-Gov Grants"
"1427","AA","code and description","1427 - States Grants - Special Education for Non-Gov Grants"
"1431","AS","disabled","Y"
"1431","AA","description","Superannuation Payments for former Commissioners"
"1431","AA","code and description","1431 - Superannuation Payments for former Commissioners"
"1436","AS","disabled","Y"
"1436","AA","description","Unallocated - Special Appropriation"
"1436","AA","code and description","1436 - Unallocated - Special Appropriation"
"1438","AS","disabled","Y"
"1438","AA","description","Vocational Education and Training - Funding"
"1438","AA","code and description","1438 - Vocational Education and Training - Funding"
"1439","AS","disabled","Y"
"1439","AA","description","Vocational Education and Training - National Programmes"
"1439","AA","code and description","1439 - Vocational Education and Training - National Programmes"
"1468","AS","disabled","Y"
"1468","AA","description","Remuneration and Allowances Act 1990"
"1468","AA","code and description","1468 - Remuneration and Allowances Act 1990"
"1470","AS","CBMS-R Approp Type Mapping","A100"
"1470","AS","CBMS-R Approp Item Mapping","A100-10188-01470"
"1470","AS","disabled","Y"
"1470","AA","description","Remuneration Tribunal Act 1973 - - s7(13) Remuneration (including salary) or allowances"
"1470","AA","code and description","1470 - Remuneration Tribunal Act 1973 - - s7(13) Remuneration (including salary) or allowances"
"1629","AS","disabled","Y"
"1629","AA","description","Judicial and Statutory Officers (Remuneration and Allowances) Act 1984"
