"7332","AS","cash flow map","6900002"
"7332","AA","description","Gross Value - ROU - Adjustments"
"7332","AA","code and description","7332 - Gross Value - ROU - Adjustments"
"7332","AS","DR/CR","DR"
"7341","AS","cash flow map","6900002"
"7341","AA","description","Gross Value - ROU - Intra-agency program restructures"
"7341","AA","code and description","7341 - Gross Value - ROU - Intra-agency program restructures"
"7341","AS","DR/CR","DR"
"7333","AS","cash flow map","6800001"
"7333","AA","description","Gross Value - ROU - Impairment losses"
"7333","AA","code and description","7333 - Gross Value - ROU - Impairment losses"
"7333","AS","DR/CR","CR"
"7334","AS","cash flow map","6900002"
"7334","AA","description","Gross Value - ROU - Fm dispsl of ents & ops (incl restruct)"
"7334","AA","code and description","7334 - Gross Value - ROU - Fm dispsl of ents & ops (incl restruct)"
"7334","AS","DR/CR","CR"
"7336","AS","cash flow map","6800001"
"7336","AA","description","Gross Value - ROU - Foreign exchange differences"
"7336","AA","code and description","7336 - Gross Value - ROU - Foreign exchange differences"
"7336","AS","DR/CR","DR"
"7337","AS","cash flow map","6800001"
"7337","AA","description","Gross Value - ROU - Reversal of impairment losses"
"7337","AA","code and description","7337 - Gross Value - ROU - Reversal of impairment losses"
"7337","AS","DR/CR","DR"
"7338","AS","cash flow map","6800001"
"7338","AA","description","Gross Value - ROU - Transfers to/from assets held for sale"
"7338","AA","code and description","7338 - Gross Value - ROU - Transfers to/from assets held for sale"
"7338","AS","DR/CR","DR"
"7339","AS","cash flow map","6800001"
"7339","AA","description","Gross Value - ROU - Transfers to investment properties"
"7339","AA","code and description","7339 - Gross Value - ROU - Transfers to investment properties"
"7339","AS","DR/CR","DR"
"7340","AS","cash flow map","6800001"
"7340","AA","description","Gross - ROU - transfer to investment in sublease"
"7340","AA","code and description","7340 - Gross - ROU - transfer to investment in sublease"
"7340","AS","DR/CR","DR"
"7371","AS","cash flow map","6800001"
"7371","AA","description","Gross - ROU - Remeasurement"
"7371","AA","code and description","7371 - Gross - ROU - Remeasurement"
"7371","AS","DR/CR","DR"
"7350","AA","description","Accumulated Depreciation/Amortisation - ROU"
"7350","AA","code and description","7350 - Accumulated Depreciation/Amortisation - ROU"
"7350","AS","DR/CR","CR"
